entry_date,exit_date,expiration,strike,quantity,entry_price,exit_price,pnl_pct,pnl_dollar,days_held,exit_reason,contract_cost,entry_delta,entry_spot,entry_sma200,entry_pct_above_sma,entry_std_above_sma,entry_trailing_12m_return,trailing_bucket,year
2018-07-27,2018-10-22,2018-11-16,239.0,1,44.06,36.51,-0.17135724012709952,-755.0,60,MH,4406.0,0.8041487511762717,250.4872283935547,237.90219047546387,0.05290005061718329,10.273701883852196,0.1597179844502754,10-20%,2018
2018-07-30,2018-10-23,2018-11-16,237.0,1,44.69,37.49,-0.16110986797941362,-720.0,60,MH,4469.0,0.7982260768602065,249.17886352539062,238.02844337463378,0.04684490640140498,8.688340947126441,0.1550154542561093,10-20%,2018
2018-07-31,2018-10-24,2018-11-16,240.0,1,43.77,27.17,-0.37925519762394333,-1660.0,60,SMA,4377.0,0.7918132075747066,250.4071502685547,238.16250617980958,0.051412979671538045,9.446450544490183,0.16136720279826178,10-20%,2018
2018-08-01,2018-10-24,2018-11-16,238.0,1,44.58,28.75,-0.3550919694930462,-1583.0,59,SMA,4458.0,0.8134154840012064,249.98880004882812,238.2931160736084,0.04908108202171882,9.151294222528104,0.1568486297006937,10-20%,2018
2018-08-06,2018-10-24,2018-12-21,243.0,1,43.99,26.23,-0.403728120027279,-1776.0,56,SMA,4399.0,0.8040728539901107,253.35337829589844,238.7136151123047,0.061327726014732555,12.953674033601587,0.17199186709239367,10-20%,2018
2018-08-07,2018-10-24,2018-12-21,244.0,1,43.83,25.02,-0.42915811088295686,-1881.0,55,SMA,4383.0,0.8078444597992047,254.18995666503906,238.86154289245604,0.06417279896531697,13.575838231053053,0.17367991425917495,10-20%,2018
2018-08-08,2018-10-24,2018-12-21,244.0,1,43.35,25.02,-0.42283737024221457,-1833.0,54,SMA,4335.0,0.8080865007385707,254.08311462402344,239.0031410217285,0.06309529463850837,14.651295414924881,0.17608074672084917,10-20%,2018
2018-08-09,2018-10-24,2018-12-21,244.0,1,43.32,25.02,-0.42243767313019387,-1830.0,53,SMA,4332.0,0.794511057387038,253.73605346679688,239.1473941040039,0.06100279460477187,15.384971151008532,0.1745219953511694,10-20%,2018
2018-08-10,2018-10-24,2018-12-21,240.0,1,45.66,28.89,-0.3672798948751642,-1677.0,52,SMA,4566.0,0.7993152966122696,252.0360107421875,239.2811713409424,0.053304818468442025,12.32446990368584,0.18335590441324978,10-20%,2018
2018-08-13,2018-10-24,2018-12-21,237.0,1,47.54,31.61,-0.33508624316365165,-1593.0,51,SMA,4754.0,0.8052326147476863,251.092529296875,239.41580703735352,0.04877172649548443,11.023779815862305,0.17718772773423974,10-20%,2018
2018-08-14,2018-10-24,2018-12-21,241.0,1,45.06,28.02,-0.3781624500665779,-1704.0,50,SMA,4506.0,0.7930548552590797,252.69461059570312,239.55700454711913,0.0548412519743288,12.048624626352382,0.173069666576116,10-20%,2018
2018-08-15,2018-10-24,2018-12-21,237.0,1,47.24,31.61,-0.33086367485182056,-1563.0,49,SMA,4724.0,0.8046378265096288,250.80764770507812,239.679591217041,0.046428886295788716,9.516820918733893,0.16445155210569196,10-20%,2018
2018-08-16,2018-10-24,2018-12-21,241.0,1,45.46,28.02,-0.38363396392432914,-1744.0,48,SMA,4546.0,0.7937368852678071,252.83709716796875,239.81653991699218,0.05429382500257646,10.657358691927785,0.17183002411985449,10-20%,2018
2018-08-17,2018-10-24,2018-12-21,242.0,1,45.17,27.11,-0.3998228912995351,-1806.0,47,SMA,4517.0,0.8051783281555824,253.72718811035156,239.95618286132813,0.057389666249949324,11.229017259738429,0.19457977762692913,10-20%,2018
2018-08-20,2018-10-24,2018-12-21,243.0,1,44.8,26.23,-0.4145089285714285,-1857.0,46,SMA,4480.0,0.8016247081166714,254.27011108398438,240.09704772949217,0.05903056071918231,11.543386865564262,0.19901018865877274,10-20%,2018
2018-08-21,2018-10-24,2018-12-21,243.0,1,45.13,26.23,-0.4187901617549302,-1890.0,45,SMA,4513.0,0.8046300338877965,254.86642456054688,240.2404550933838,0.06088054346000066,12.08804615170545,0.2008822565786934,20-30%,2018
2018-08-22,2018-10-24,2018-12-21,244.0,1,44.01,25.02,-0.43149284253578735,-1899.0,44,SMA,4401.0,0.7974676292993118,254.71511840820312,240.37933029174803,0.05963818976887808,12.670594684674642,0.18774871342123234,10-20%,2018
2018-08-23,2018-10-24,2018-12-21,243.0,1,44.6,26.23,-0.41188340807174884,-1837.0,43,SMA,4460.0,0.8060470698764374,254.37698364257812,240.51475830078124,0.0576356537941059,12.313475430489081,0.19044057123095337,10-20%,2018
2018-08-24,2018-10-24,2018-12-21,246.0,1,43.47,23.31,-0.46376811594202905,-2016.0,42,SMA,4347.0,0.7885737383457513,255.90789794921875,240.658631439209,0.06336471880860739,14.038233382148515,0.20040285462483687,20-30%,2018
2018-08-27,2018-10-24,2018-12-21,247.0,1,44.6,22.8,-0.4887892376681614,-2180.0,41,SMA,4460.0,0.802688239131095,257.92828369140625,240.81067474365236,0.07108326475134842,15.787271431223216,0.20706004520301557,20-30%,2018
2018-08-28,2018-10-24,2018-12-21,247.0,1,44.73,22.8,-0.49027498323272967,-2193.0,40,SMA,4473.0,0.7991576812817057,258.0528869628906,240.96746749877929,0.07090342792517372,15.947529402676432,0.20759349720864906,20-30%,2018
2018-09-04,2018-10-24,2018-12-21,246.0,1,45.6,23.31,-0.4888157894736842,-2229.0,36,SMA,4560.0,0.8062143246192136,257.95501708984375,241.61369674682618,0.06763408102704024,14.949201092221637,0.19120847342640324,10-20%,2018
2018-09-05,2018-10-24,2018-12-21,245.0,1,45.66,24.16,-0.4708716600963644,-2150.0,35,SMA,4566.0,0.8000310942946269,257.26068115234375,241.76455314636232,0.06409594708699998,14.068830030446946,0.196596041499717,10-20%,2018
2018-09-06,2018-10-24,2018-12-21,243.0,1,46.77,26.23,-0.43917040838144117,-2054.0,34,SMA,4677.0,0.8080640261917622,256.4864196777344,241.91487510681154,0.06023418181494269,13.029206647005577,0.18893625635498057,10-20%,2018
2018-09-11,2018-10-24,2019-01-18,245.0,1,46.08,25.39,-0.44900173611111105,-2069.0,31,SMA,4608.0,0.7999345336947378,257.278564453125,242.34741729736328,0.06161050661184071,14.617457396490284,0.1815533961532716,10-20%,2018
2018-09-12,2018-10-24,2019-01-18,245.0,1,45.9,25.39,-0.4468409586056644,-2051.0,30,SMA,4590.0,0.8025407235146997,257.34088134765625,242.49103546142578,0.06123874170429985,15.15953222766349,0.17786922559135143,10-20%,2018
2018-09-17,2018-10-24,2019-01-18,245.0,1,46.86,25.39,-0.4581732821169441,-2147.0,27,SMA,4686.0,0.79894459760475,257.5367431640625,242.91754539489747,0.06018172851779567,16.757424784350814,0.17699309686907894,10-20%,2018
2018-09-20,2018-10-24,2019-01-18,251.0,1,44.41,20.46,-0.5392929520378293,-2395.0,24,SMA,4441.0,0.7948014154135907,261.3106689453125,243.33054908752442,0.07389174900238585,18.321178847485168,0.1900856265100832,10-20%,2018
2018-09-21,2018-10-24,2019-01-18,251.0,1,44.05,20.46,-0.535527809307605,-2359.0,23,SMA,4405.0,0.7935517900256315,261.07177734375,243.48039703369142,0.07224967810293323,17.972240224709452,0.19219197038891034,10-20%,2018
2018-09-28,2018-10-24,2019-01-18,250.0,1,43.52,21.26,-0.5114889705882353,-2226.0,18,SMA,4352.0,0.7872546380310269,259.93646240234375,244.15510871887207,0.06463659010159328,18.827424682777572,0.18245587463488144,10-20%,2018
2018-11-08,2018-11-20,2019-03-15,235.0,1,48.41,33.18,-0.3146044205742615,-1523.0,8,SMA,4841.0,0.802375822130063,250.79852294921875,245.22163436889647,0.02274223722011715,1.675492719491434,0.10231601063556539,10-20%,2018
2018-11-28,2018-12-07,2019-03-15,230.0,1,46.63,36.52,-0.2168132103795839,-1010.9999999999995,6,SMA,4663.0,0.7935660701023524,245.50538635253906,245.2837833404541,0.0009034556180885798,0.073680980360042,0.06361729971172259,0-10%,2018
2018-12-03,2018-12-07,2019-03-15,236.0,1,45.35,31.24,-0.31113561190738703,-1411.0,3,SMA,4535.0,0.7946188689309944,249.72567749023438,245.38987434387207,0.017669038536962698,1.4537564518900468,0.07539624053386795,0-10%,2018
2019-02-04,2019-05-01,2019-06-21,229.0,1,45.87,63.5,0.38434706780030536,1763.0,60,MH,4587.0,0.8124856139035139,244.58282470703125,244.266602935791,0.0012945763663129997,0.17790072661288717,-0.015818274230984697,<0%,2019
2019-02-05,2019-05-02,2019-06-21,231.0,1,44.71,60.94,0.3630060389174681,1623.0,60,MH,4471.0,0.8022054168296303,245.60806274414062,244.3033204650879,0.005340665352271321,0.740367863978333,0.010300931047501516,0-10%,2019
2019-02-06,2019-05-03,2019-06-21,231.0,1,44.47,63.9,0.43692376883292106,1943.0,60,MH,4447.0,0.8013367384827976,245.2842559814453,244.34852073669433,0.003829510577472735,0.535098886135071,0.05300858772987915,0-10%,2019
2019-02-12,2019-05-09,2019-06-21,233.0,1,43.87,54.63,0.24527011625256456,1076.0,60,MH,4387.0,0.7922679074751403,246.5073699951172,244.53479690551757,0.00806663556500622,1.0399288774024085,0.06809339550426574,0-10%,2019
2019-02-13,2019-05-10,2019-06-21,233.0,1,44.37,55.95,0.2609871534820827,1158.0,60,MH,4437.0,0.7997519278006782,247.30775451660156,244.5903360748291,0.011110080984316135,1.4796307690682216,0.0560538847063905,0-10%,2019
2019-02-14,2019-05-13,2019-06-21,231.0,1,45.72,50.14,0.09667541557305337,442.0,60,MH,4572.0,0.8114026325118282,246.7591552734375,244.65221435546874,0.00861198384620981,1.1344833366499123,0.05109681478486827,0-10%,2019
2019-02-15,2019-05-14,2019-06-21,236.0,1,44.03,48.38,0.09879627526686363,435.0,60,MH,4403.0,0.7978741097345031,249.44825744628906,244.72545623779297,0.019298365119430314,2.49278240679428,0.0484016369025575,0-10%,2019
2019-02-19,2019-05-15,2019-06-21,236.0,1,44.12,49.88,0.13055303717135103,576.0,60,MH,4412.0,0.8058578829804701,249.87985229492188,244.80874221801758,0.02071457918928462,2.8266203280461992,0.03698354092580214,0-10%,2019
2019-02-20,2019-05-16,2019-06-21,238.0,1,42.89,50.07,0.16740498950804383,718.0,60,MH,4289.0,0.7975756099426083,250.38345336914062,244.89711601257324,0.022402621337058604,3.5328016310585126,0.0387692925542753,0-10%,2019
2019-02-21,2019-05-17,2019-06-21,237.0,1,42.73,49.49,0.15820266791481408,676.0,60,MH,4273.0,0.793795421653871,249.4931182861328,244.96597450256348,0.018480704484622024,2.8419828799733113,0.04159704172540368,0-10%,2019
2019-02-22,2019-05-20,2019-06-21,239.0,1,42.31,45.76,0.08154100685417154,345.0,60,MH,4231.0,0.8008777674427405,251.04002380371094,245.03857963562012,0.02449183380435499,3.7502835680172883,0.05329457717949104,0-10%,2019
2019-02-25,2019-05-21,2019-06-21,238.0,1,43.79,48.94,0.11760675953414013,515.0,60,MH,4379.0,0.8015402124251905,251.3818359375,245.1128938293457,0.025575733737283175,3.9936753091624833,0.053363442536098926,0-10%,2019
2019-02-26,2019-05-22,2019-06-21,237.0,1,44.25,49.01,0.10757062146892649,476.0,60,MH,4425.0,0.8089510601862888,251.20188903808594,245.1748773956299,0.02458250089274226,4.095305192407232,0.03609465519140298,0-10%,2019
2019-02-27,2019-05-23,2019-06-21,237.0,1,44.55,45.28,0.0163860830527498,73.0,60,MH,4455.0,0.8149582032533609,251.0940399169922,245.2251570892334,0.023932629496178512,4.006987512501751,0.023761391544631305,0-10%,2019
2019-02-28,2019-05-24,2019-06-21,237.0,1,44.01,46.52,0.057032492615314734,251.0,60,MH,4401.0,0.8082552253385592,250.62640380859375,245.26942077636718,0.02184121858839867,4.179976877614381,0.03477592085000425,0-10%,2019
2019-03-01,2019-05-28,2019-06-21,240.0,1,42.53,40.91,-0.03809075946390794,-162.00000000000045,60,MH,4253.0,0.8051126826331131,252.1912078857422,245.32093330383302,0.028005252097260902,5.510856715727045,0.05189242079558776,0-10%,2019
2019-03-04,2019-05-29,2019-06-21,239.0,1,42.29,39.39,-0.06857413100023646,-290.0,60,MH,4229.0,0.7926876243985432,251.27378845214844,245.37618759155274,0.024034935575789063,4.600261487223537,0.0635302467935821,0-10%,2019
2019-03-05,2019-05-30,2019-06-21,238.0,1,43.19,41.45,-0.04028710349617959,-174.0,60,MH,4319.0,0.8016752149844049,250.93209838867188,245.4246826171875,0.022440349979283954,4.390871096810241,0.056637056353703086,0-10%,2019
2019-03-06,2019-05-31,2019-06-21,236.0,1,43.25,39.65,-0.08323699421965325,-360.0,60,MH,4325.0,0.7963936651982851,249.4121856689453,245.46659729003906,0.016073830095278553,3.0244392289681183,0.03823693774711012,0-10%,2019
2019-03-07,2019-06-03,2019-06-21,233.0,1,44.19,42.38,-0.040959493097985855,-181.0,60,MH,4419.0,0.8001167929539437,247.32579040527344,245.5010929107666,0.007432543264359589,1.3080570917324585,0.026948496027852986,0-10%,2019
2019-03-21,2019-06-17,2019-07-19,245.0,1,42.79,44.54,0.04089740593596636,175.0,60,MH,4279.0,0.7964256034669196,257.19525146484375,246.07739448547363,0.04518032630594365,8.006893015807327,0.07124518050672979,0-10%,2019
2019-03-26,2019-06-20,2019-07-19,240.0,1,43.85,55.75,0.2713797035347776,1190.0,60,MH,4385.0,0.8103141961173782,253.93431091308594,246.19181312561034,0.03144904653480607,4.268275826747758,0.11053611479432335,10-20%,2019
2019-04-01,2019-06-26,2019-07-19,246.0,1,42.48,44.89,0.05673258003766479,241.0,60,MH,4248.0,0.8051464369157707,258.1888732910156,246.355152053833,0.0480352090813865,6.132711212156669,0.10725908018137909,10-20%,2019
2019-04-02,2019-06-27,2019-07-19,246.0,1,42.16,46.25,0.09701138519924113,409.0,60,MH,4216.0,0.8082260821093292,258.31524658203125,246.4118088531494,0.04830709122376422,6.185791306867146,0.1322400061905875,10-20%,2019
2019-04-03,2019-06-28,2019-07-19,247.0,1,42.42,47.49,0.1195190947666196,507.0,60,MH,4242.0,0.793339980412201,258.7218322753906,246.47207412719726,0.04970038975641359,6.534802358158089,0.11967163436549733,10-20%,2019
2019-04-04,2019-07-01,2019-07-19,247.0,1,42.67,48.87,0.1453011483477853,620.0,60,MH,4267.0,0.8065048147091047,259.4082946777344,246.5383088684082,0.05220278287945765,7.235578014188382,0.11075806185103332,10-20%,2019
2019-04-09,2019-07-05,2019-08-16,245.0,1,45.11,53.65,0.18931500775881172,854.0,60,MH,4511.0,0.8125784474791621,259.5257263183594,246.76881690979005,0.051695791908881274,7.61995742785778,0.12216071522589123,10-20%,2019
2019-04-17,2019-07-15,2019-08-16,250.0,1,41.76,51.29,0.22820881226053635,953.0,60,MH,4176.0,0.798649004454574,261.458740234375,247.36139785766602,0.056990874480830345,8.465774016664977,0.0920661385094903,0-10%,2019
2019-05-01,2019-07-26,2019-08-16,250.0,1,44.0,51.99,0.18159090909090914,799.0,60,MH,4400.0,0.8015046680954774,263.5905456542969,248.1878239440918,0.062060746838550694,16.310730756986906,0.12461221295555891,10-20%,2019
2019-05-29,2019-07-26,2019-09-20,236.0,1,44.26,66.6,0.5047446904654316,2233.999999999999,41,PT,4426.0,0.7896525831361831,251.3599853515625,248.86044822692872,0.010043930815211419,1.0817155988076226,0.04232431517521418,0-10%,2019
2019-05-02,2019-07-29,2019-08-16,250.0,1,43.41,51.81,0.19350380096751918,840.0,60,MH,4341.0,0.8000315087123406,263.02142333984375,248.25975158691406,0.059460591813899906,15.375387695811508,0.12019402326966522,10-20%,2019
2019-05-06,2019-07-31,2019-09-20,249.0,1,46.85,49.42,0.054855923159018216,257.0,60,MH,4685.0,0.8008125382927854,264.5028381347656,248.4112021636963,0.06477822187932324,14.693359381722756,0.13662636778917192,10-20%,2019
2019-05-07,2019-08-01,2019-09-20,240.0,1,51.68,55.5,0.07391640866873073,382.0,60,MH,5168.0,0.8069914350717289,260.08575439453125,248.46551475524902,0.04676801789064672,7.945962579178296,0.10336071315313022,10-20%,2019
2019-05-08,2019-08-02,2019-09-20,239.0,1,52.13,54.65,0.04834068674467673,252.0,60,MH,5213.0,0.813055450078747,259.7245178222656,248.51944526672364,0.04508730712607272,7.804266356132069,0.09811271358895368,0-10%,2019
2019-05-09,2019-08-05,2019-09-20,241.0,1,48.84,43.13,-0.11691236691236695,-571.0,60,MH,4884.0,0.7896253706250143,258.9385681152344,248.5671314239502,0.04172489191096991,7.244294154083953,0.09478972593738688,0-10%,2019
2019-05-10,2019-08-06,2019-09-20,244.0,1,47.1,44.43,-0.05668789808917196,-267.0,60,MH,4710.0,0.8063199596637067,260.23931884765625,248.61504585266113,0.046756112266367486,7.951820532489866,0.08975577265561574,0-10%,2019
2019-05-13,2019-08-07,2019-09-20,234.0,1,49.26,54.48,0.10596833130328864,522.0,60,MH,4926.0,0.798578071150045,253.69940185546875,248.6195802307129,0.02043210603139906,2.5800090330157746,0.052528212744544334,0-10%,2019
2019-05-14,2019-08-08,2019-09-20,238.0,1,48.32,56.45,0.16825331125827825,813.0,60,MH,4832.0,0.806256027470668,255.993896484375,248.63856872558594,0.02958240870066658,3.5773422225745293,0.058816290108621105,0-10%,2019
2019-05-15,2019-08-09,2019-09-20,241.0,1,46.86,51.38,0.09645753307725147,452.0,60,MH,4686.0,0.8085899112926926,257.4933166503906,248.6735991668701,0.035467044000928025,4.217977004461766,0.06451154644042312,0-10%,2019
2019-05-16,2019-08-12,2019-09-20,246.0,1,44.29,42.9,-0.03138405960713486,-139.0,60,MH,4429.0,0.7904281715220174,259.8780517578125,248.72709510803222,0.0448320945690978,5.156435966579027,0.0818203356994267,0-10%,2019
2019-05-17,2019-08-13,2019-09-20,243.0,1,45.65,50.66,0.1097480832420592,501.0,60,MH,4565.0,0.7998480399600535,258.19781494140625,248.76604843139648,0.03791420320209336,4.316122711114891,0.07032501822327553,0-10%,2019
2019-05-20,2019-08-14,2019-09-20,240.0,1,46.63,44.64,-0.04267638859103584,-199.0,60,MH,4663.0,0.8136901237825307,256.4906311035156,248.79855758666992,0.030916873439534098,3.484220211016396,0.06414731794754558,0-10%,2019
2019-05-21,2019-08-15,2019-09-20,245.0,1,43.91,40.61,-0.07515372352539273,-330.0,60,MH,4391.0,0.7973049416224551,258.8030700683594,248.83581993103027,0.04005552793842832,4.513373019175453,0.07643246938648329,0-10%,2019
2019-05-22,2019-08-16,2019-09-20,244.0,1,43.96,45.71,0.039808917197452276,175.0,60,MH,4396.0,0.8039795179945306,258.0082092285156,248.86372276306153,0.03674495568870191,4.1366656842673315,0.06511833524114663,0-10%,2019
2019-05-23,2019-08-19,2019-09-20,239.0,1,45.21,53.73,0.1884538818845387,852.0,60,MH,4521.0,0.8012662456831481,254.8556671142578,248.87123420715332,0.02404630220189779,2.607594885981171,0.05503712605170685,0-10%,2019
2019-05-24,2019-08-20,2019-09-20,241.0,1,44.44,49.23,0.10778577857785776,479.0,60,MH,4444.0,0.7973127257911747,255.433837890625,248.87745361328126,0.02634382577511979,2.8789785002448105,0.05452925473879855,0-10%,2019
2019-05-28,2019-08-21,2019-09-20,237.0,1,45.65,56.31,0.2335158817086529,1066.0,60,MH,4565.0,0.8008949915929526,253.05810546875,248.8723285675049,0.016818972705154495,1.815966374984797,0.04686569619398995,0-10%,2019
2019-05-30,2019-08-23,2019-09-20,236.0,1,45.18,49.73,0.10070827799911464,455.0,60,MH,4518.0,0.8051506592163811,252.0464630126953,248.86050048828125,0.012802202511700292,1.3782697593052138,0.05733163850805534,0-10%,2019
2019-06-04,2019-08-28,2019-09-20,238.0,1,44.49,51.37,0.15464149247021797,688.0,60,MH,4449.0,0.8033506543866284,253.40138244628906,248.83787216186522,0.0183392915426288,1.7080243584704624,0.04522051580930264,0-10%,2019
2019-06-05,2019-08-29,2019-09-20,242.0,1,43.17,51.03,0.1820708825573314,786.0,60,MH,4317.0,0.789768043490223,255.59642028808594,248.85166877746582,0.027103501229286814,2.602790191202682,0.04928895292773294,0-10%,2019
2019-06-06,2019-08-30,2019-09-20,243.0,1,43.55,49.51,0.13685419058553383,596.0,60,MH,4355.0,0.8002302002861879,257.2583923339844,248.869324798584,0.033708724617587414,3.1984016813074283,0.05534432626996866,0-10%,2019
2019-06-27,2019-09-23,2019-10-18,250.0,1,44.81,48.99,0.09328274938629777,418.0,60,MH,4481.0,0.796483775141219,264.5912170410156,249.35807723999022,0.06108941795522645,7.964759969890878,0.09449827508548836,0-10%,2019
2019-07-03,2019-09-27,2019-10-18,260.0,1,41.54,35.9,-0.13577274915743864,-564.0,60,MH,4154.0,0.795867290936539,271.2173156738281,249.5691453552246,0.08674217434927929,16.80753719245317,0.12083454747368116,10-20%,2019
2019-07-15,2019-10-08,2019-11-15,260.0,1,43.55,30.21,-0.3063145809414466,-1334.0,60,MH,4355.0,0.8111486871505122,272.98736572265625,249.9714582824707,0.09207414157730479,18.253483817228837,0.09782251853942747,0-10%,2019
2019-07-30,2019-10-23,2019-11-15,260.0,1,42.97,40.42,-0.059343728182452815,-255.0,60,MH,4297.0,0.7982837301392143,272.9601135253906,250.73173080444337,0.0886540472944134,19.450136400559312,0.08971669045148878,0-10%,2019
2019-07-31,2019-10-24,2019-11-15,255.0,1,44.71,45.28,0.012748825766047966,57.0,60,MH,4471.0,0.7972298479966966,269.9737243652344,250.86484619140626,0.07617200442364219,14.536001781143485,0.08345355037597235,0-10%,2019
2019-08-05,2019-10-29,2019-12-20,233.0,1,52.64,70.82,0.34536474164133724,1817.999999999999,60,MH,5264.0,0.8000341555677476,257.6202087402344,251.1051809692383,0.02594541357469725,3.058932587809809,0.0249436743501128,0-10%,2019
2019-08-06,2019-10-30,2019-12-20,241.0,1,49.27,64.13,0.30160340978282907,1486.0,60,MH,4927.0,0.7988106624929483,261.2327880859375,251.15757553100585,0.04011510516308456,4.357719955322244,0.03488185828313406,0-10%,2019
2019-08-07,2019-10-31,2019-12-20,241.0,1,49.56,62.85,0.2681598062953996,1329.0,60,MH,4956.0,0.8076244303992708,261.386962890625,251.22884674072264,0.04043371723306083,4.442910924117134,0.03170900916641384,0-10%,2019
2019-08-08,2019-11-01,2019-12-20,250.0,1,46.58,56.6,0.2151137827393732,1002.0,60,MH,4658.0,0.7935819120165101,266.515380859375,251.3264306640625,0.0604351486438564,5.89134273107555,0.048489029055454935,0-10%,2019
2019-08-09,2019-11-04,2019-12-20,246.0,1,48.44,61.83,0.2764244426094138,1339.0,60,MH,4844.0,0.8062129866168641,264.7001037597656,251.42048179626465,0.05281837767800454,5.149547528534623,0.04178549665314257,0-10%,2019
2019-08-12,2019-11-05,2019-12-20,241.0,1,49.66,66.39,0.33689085783326633,1673.0,60,MH,4966.0,0.7950481800147808,261.4778137207031,251.50468017578126,0.03965386861966727,3.7697874872143182,0.0305110769562722,0-10%,2019
2019-08-13,2019-11-06,2019-12-20,249.0,1,46.88,58.85,0.2553327645051193,1197.0,60,MH,4688.0,0.7897135140241692,265.54425048828125,251.6462718963623,0.055228231625234186,4.919175776140806,0.053596467053716346,0-10%,2019
2019-08-14,2019-11-07,2019-12-20,236.0,1,50.71,72.76,0.4348254782094263,2205.000000000001,60,MH,5071.0,0.8008151922968973,257.69268798828125,251.72732566833497,0.02369771459696824,1.8421750347543149,0.02628576290138307,0-10%,2019
2019-08-15,2019-11-08,2019-12-20,238.0,1,49.46,71.23,0.4401536595228468,2177.0,60,MH,4946.0,0.7970975318367015,258.3735046386719,251.8330191040039,0.025971516991450696,2.0225226110556744,0.022473348480132938,0-10%,2019
2019-08-16,2019-11-11,2019-12-20,244.0,1,47.75,64.96,0.3604188481675392,1720.999999999999,60,MH,4775.0,0.8006441004674905,262.18585205078125,251.96434577941895,0.040567272483507145,3.034972532174811,0.04536625756756285,0-10%,2019
2019-08-19,2019-11-12,2019-12-20,249.0,1,45.82,60.41,0.31841990397206454,1459.0,60,MH,4582.0,0.7982444147994032,265.3446350097656,252.09398651123047,0.05256233471457621,3.842791261272009,0.049468760644280296,0-10%,2019
2019-08-20,2019-11-13,2019-12-20,247.0,1,45.39,62.75,0.3824630975985899,1736.0,60,MH,4539.0,0.792405541056913,263.3113098144531,252.20067466735838,0.04405473998731042,3.2338738165628813,0.03777333353780454,0-10%,2019
2019-08-21,2019-11-14,2019-12-20,251.0,1,44.4,58.92,0.327027027027027,1452.0,60,MH,4440.0,0.7900751656285045,265.4534606933594,252.30519844055175,0.052112530118580275,3.7961559231322877,0.043982163541357755,0-10%,2019
2019-08-22,2019-11-15,2019-12-20,249.0,1,45.67,62.99,0.3792423910663456,1732.0,60,MH,4567.0,0.802653860827512,265.37176513671875,252.41655578613282,0.051324721194447344,3.74452796330134,0.04121900558021996,0-10%,2019
2019-08-23,2019-11-18,2019-12-20,240.0,1,48.94,72.34,0.4781364936657133,2340.0,60,MH,4894.0,0.7961787725085017,258.55499267578125,252.48712364196777,0.02403239003355217,1.6451733403116167,0.015075172182847707,0-10%,2019
2019-08-26,2019-11-19,2019-12-20,243.0,1,47.72,68.95,0.44488683989941324,2123.0,60,MH,4772.0,0.8000594074586941,261.414306640625,252.56425415039064,0.03504079593529714,2.3463194500853883,0.027664936101038595,0-10%,2019
2019-08-27,2019-11-20,2019-12-20,242.0,1,47.23,69.02,0.4613593055261487,2179.0,60,MH,4723.0,0.7910212716005252,260.3885498046875,252.6099242401123,0.030793032332258736,2.0611919291064527,0.017508845531441386,0-10%,2019
2019-08-28,2019-11-21,2019-12-20,244.0,1,47.46,66.49,0.40096923725242295,1902.999999999999,60,MH,4746.0,0.7983150271202364,262.2220764160156,252.6670420074463,0.03781670269558834,2.53295875089257,0.01664723489474551,0-10%,2019
2019-08-29,2019-11-22,2019-12-20,249.0,1,46.15,62.28,0.34951245937161435,1613.0,60,MH,4615.0,0.7944213815946282,265.5714111328125,252.75315544128418,0.05071452290733544,3.348881810871887,0.029135594096271644,0-10%,2019
2019-08-30,2019-11-25,2019-12-20,247.0,1,47.64,66.44,0.39462636439966414,1880.0,60,MH,4764.0,0.8036173898818717,265.4534606933594,252.86188148498536,0.04979627270993666,3.309239563577285,0.023172951864151026,0-10%,2019
2019-09-03,2019-11-26,2019-12-20,245.0,1,47.99,69.54,0.4490518858095438,2155.000000000001,60,MH,4799.0,0.8048496319324795,263.9013366699219,252.96512672424316,0.043232085336411825,3.2323508703042205,0.021325006693664994,0-10%,2019
2019-10-02,2019-11-26,2020-01-17,244.0,1,46.42,70.54,0.5196036191296856,2412.000000000001,39,PT,4642.0,0.7949001713179297,262.6761779785156,256.17937049865725,0.02536038505837623,3.7677317793791647,0.007041261514018071,0-10%,2019
2019-09-04,2019-11-27,2019-12-20,250.0,1,46.19,65.54,0.4189218445550986,1935.000000000001,60,MH,4619.0,0.8075481251902137,266.896728515625,253.0916641998291,0.05454570919766082,4.115503365119399,0.03288197871044818,0-10%,2019
2019-09-05,2019-11-29,2019-12-20,256.0,1,43.69,58.44,0.33760585946440824,1475.0,60,MH,4369.0,0.7874006788542411,270.3277893066406,253.22275047302247,0.0675493761980935,5.000901868522376,0.04796484424448133,0-10%,2019
2019-09-06,2019-12-02,2020-01-17,256.0,1,44.85,55.54,0.23835005574136003,1069.0,60,MH,4485.0,0.7928085964878594,270.5365295410156,253.351706161499,0.06782990981147036,5.283764813227356,0.05160465380564783,0-10%,2019
2019-09-09,2019-12-03,2020-01-17,256.0,1,44.58,53.36,0.19694930462090632,878.0,60,MH,4458.0,0.7920244778698594,270.6726379394531,253.5020408630371,0.06773356544964859,5.328352029380037,0.05530982217126046,0-10%,2019
2019-09-10,2019-12-04,2020-01-17,256.0,1,44.6,55.36,0.24125560538116586,1076.0,60,MH,4460.0,0.7926911738358956,270.6091613769531,253.67432174682617,0.06675819418186278,5.416210659482343,0.05711656174764235,0-10%,2019
